Days for shipping (real),Days for shipment (scheduled),Delivery Status,Customer Segment,Latitude,Longitude,Order City,order date (DateOrders),Order Item Id,Order Item Quantity,Order State,shipping date (DateOrders),Shipping Mode,User ID,Admin Recomended Slots/Previous Optimized Delivered Slots,Parcel Delivered in This Slot,Machine Prediction
4,4,Shipping on time,Consumer,41.55907822,-72.65383911,Chennai,11/25/2015 9:42,56300,1,Tamil Nadu,11/29/2015 9:42,Standard Class,3090,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
4,4,Shipping on time,Consumer,41.55907822,-72.65383911,Chennai,11/25/2015 9:42,56299,1,Tamil Nadu,11/29/2015 9:42,Standard Class,3090,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
4,4,Shipping on time,Consumer,41.55907822,-72.65383911,Chennai,11/25/2015 9:42,56298,2,Tamil Nadu,11/29/2015 9:42,Standard Class,3090,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
4,4,Shipping on time,Consumer,41.55907822,-72.65383911,Chennai,11/25/2015 9:42,56296,3,Tamil Nadu,11/29/2015 9:42,Standard Class,3090,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
1,0,Late delivery,Consumer,18.23801041,-66.37051392,Guwahati,3/3/2016 14:17,73291,1,Assam,4/3/2016 2:17,Same Day,3102,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
1,0,Late delivery,Consumer,18.23801041,-66.37051392,Guwahati,3/3/2016 14:17,73290,1,Assam,4/3/2016 2:17,Same Day,3102,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
1,0,Late delivery,Consumer,18.23801041,-66.37051392,Guwahati,3/3/2016 14:17,73294,3,Assam,4/3/2016 2:17,Same Day,3102,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
1,0,Late delivery,Consumer,18.23801041,-66.37051392,Guwahati,3/3/2016 14:17,73292,5,Assam,4/3/2016 2:17,Same Day,3102,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM
1,0,Late delivery,Consumer,18.23801041,-66.37051392,Guwahati,3/3/2016 14:17,73293,5,Assam,4/3/2016 2:17,Same Day,3102,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM
3,4,Advance shipping,Corporate,18.29431343,-66.37049866,Lucknow,2/28/2016 6:35,72551,1,Uttar Pradesh,2/3/2016 6:35,Standard Class,3129,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Corporate,18.29431343,-66.37049866,Lucknow,2/28/2016 6:35,72550,1,Uttar Pradesh,2/3/2016 6:35,Standard Class,3129,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Corporate,18.29431343,-66.37049866,Lucknow,2/28/2016 6:35,72554,1,Uttar Pradesh,2/3/2016 6:35,Standard Class,3129,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Corporate,18.29431343,-66.37049866,Lucknow,2/28/2016 6:35,72553,1,Uttar Pradesh,2/3/2016 6:35,Standard Class,3129,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Corporate,18.29431343,-66.37049866,Lucknow,2/28/2016 6:35,72552,1,Uttar Pradesh,2/3/2016 6:35,Standard Class,3129,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
4,4,Shipping on time,Consumer,29.77199745,-95.37243652,Thane,1/28/2016 11:42,67367,1,Maharashtra,1/2/2016 11:42,Standard Class,3135,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
4,4,Shipping on time,Consumer,29.77199745,-95.37243652,Thane,1/28/2016 11:42,67368,2,Maharashtra,1/2/2016 11:42,Standard Class,3135,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Corporate,32.6425972,-97.02174377,Belgaum,3/11/2015 18:29,52520,2,Karnataka,5/11/2015 18:29,Standard Class,3153,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Corporate,32.6425972,-97.02174377,Belgaum,3/11/2015 18:29,52519,5,Karnataka,5/11/2015 18:29,Standard Class,3153,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
0,0,Shipping on time,Consumer,18.21884346,-66.3705368,Tirunelveli,2/17/2016 10:38,70674,2,Tamil Nadu,2/17/2016 22:38,Same Day,3162,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
0,0,Shipping on time,Consumer,18.21884346,-66.3705368,Tirunelveli,2/17/2016 10:38,70677,3,Tamil Nadu,2/17/2016 22:38,Same Day,3162,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
0,0,Shipping on time,Consumer,18.21884346,-66.3705368,Tirunelveli,2/17/2016 10:38,70675,4,Tamil Nadu,2/17/2016 22:38,Same Day,3162,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
0,0,Shipping on time,Consumer,18.21884346,-66.3705368,Tirunelveli,2/17/2016 10:38,70676,5,Tamil Nadu,2/17/2016 22:38,Same Day,3162,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Home Office,18.27678108,-66.37060547,Nellore,5/11/2015 21:17,52912,1,Andhra Pradesh,7/11/2015 21:17,Standard Class,3165,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Home Office,18.27678108,-66.37060547,Nellore,5/11/2015 21:17,52910,3,Andhra Pradesh,7/11/2015 21:17,Standard Class,3165,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
2,4,Advance shipping,Home Office,18.27678108,-66.37060547,Nellore,5/11/2015 21:17,52913,5,Andhra Pradesh,7/11/2015 21:17,Standard Class,3165,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Home Office,18.27678108,-66.37060547,Nellore,5/11/2015 21:17,52909,1,Andhra Pradesh,7/11/2015 21:17,Standard Class,3165,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
2,4,Advance shipping,Home Office,18.27678108,-66.37060547,Nellore,5/11/2015 21:17,52911,1,Andhra Pradesh,7/11/2015 21:17,Standard Class,3165,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
2,4,Advance shipping,Corporate,32.19872284,-110.9685822,Bhubaneswar,1/11/2015 3:25,52065,1,Odisha,3/11/2015 3:25,Standard Class,3175,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Corporate,32.19872284,-110.9685822,Bhubaneswar,1/11/2015 3:25,52066,4,Odisha,3/11/2015 3:25,Standard Class,3175,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Consumer,39.65523911,-104.8748703,Aurangabad,2/11/2015 15:51,52318,1,Bihar,8/11/2015 15:51,Standard Class,12072,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Consumer,39.65523911,-104.8748703,Aurangabad,2/11/2015 15:51,52317,2,Bihar,8/11/2015 15:51,Standard Class,12072,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
4,4,Shipping on time,Consumer,18.28231049,-66.37062836,Rajkot,6/1/2016 17:42,63616,1,Guyarat,10/1/2016 17:42,Standard Class,12082,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
4,4,Shipping on time,Consumer,18.28231049,-66.37062836,Rajkot,6/1/2016 17:42,63617,3,Guyarat,10/1/2016 17:42,Standard Class,12082,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
6,4,Late delivery,Consumer,28.10211754,-82.51211548,Guntur,1/18/2016 3:40,65530,1,Andhra Pradesh,1/24/2016 3:40,Standard Class,12091,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
6,4,Late delivery,Consumer,28.10211754,-82.51211548,Guntur,1/18/2016 3:40,65527,1,Andhra Pradesh,1/24/2016 3:40,Standard Class,12091,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Consumer,28.10211754,-82.51211548,Guntur,1/18/2016 3:40,65531,3,Andhra Pradesh,1/24/2016 3:40,Standard Class,12091,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Consumer,28.10211754,-82.51211548,Guntur,1/18/2016 3:40,65528,3,Andhra Pradesh,1/24/2016 3:40,Standard Class,12091,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Consumer,28.10211754,-82.51211548,Guntur,1/18/2016 3:40,65529,1,Andhra Pradesh,1/24/2016 3:40,Standard Class,12091,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Corporate,33.35738754,-111.9551849,Delhi,2/11/2015 15:09,52311,1,Delhi,6/11/2015 15:09,Standard Class,12148,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Corporate,33.35738754,-111.9551849,Delhi,2/11/2015 15:09,52307,3,Delhi,6/11/2015 15:09,Standard Class,12148,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Corporate,33.35738754,-111.9551849,Delhi,2/11/2015 15:09,52309,4,Delhi,6/11/2015 15:09,Standard Class,12148,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Corporate,33.35738754,-111.9551849,Delhi,2/11/2015 15:09,52308,4,Delhi,6/11/2015 15:09,Standard Class,12148,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Corporate,33.35738754,-111.9551849,Delhi,2/11/2015 15:09,52310,2,Delhi,6/11/2015 15:09,Standard Class,12148,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Consumer,18.23617172,-66.3706131,Tiruppur,11/17/2015 20:34,54989,3,Tamil Nadu,11/19/2015 20:34,First Class,12154,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Consumer,18.23617172,-66.3706131,Tiruppur,11/17/2015 20:34,54988,1,Tamil Nadu,11/19/2015 20:34,First Class,12154,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
4,2,Late delivery,Consumer,18.29062271,-66.37055969,Chennai,11/29/2015 18:48,57059,1,Tamil Nadu,3/12/2015 18:48,Second Class,12158,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
4,2,Late delivery,Consumer,18.29062271,-66.37055969,Chennai,11/29/2015 18:48,57060,1,Tamil Nadu,3/12/2015 18:48,Second Class,12158,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
2,4,Advance shipping,Corporate,30.24816895,-97.89083099,Mumbai,12/29/2015 4:02,62152,1,Maharashtra,12/31/2015 4:02,Standard Class,12207,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Corporate,30.24816895,-97.89083099,Mumbai,12/29/2015 4:02,62151,1,Maharashtra,12/31/2015 4:02,Standard Class,12207,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Corporate,30.24816895,-97.89083099,Mumbai,12/29/2015 4:02,62154,4,Maharashtra,12/31/2015 4:02,Standard Class,12207,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Corporate,30.24816895,-97.89083099,Mumbai,12/29/2015 4:02,62155,5,Maharashtra,12/31/2015 4:02,Standard Class,12207,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,4,Advance shipping,Corporate,30.24816895,-97.89083099,Mumbai,12/29/2015 4:02,62153,5,Maharashtra,12/31/2015 4:02,Standard Class,12207,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Consumer,18.28635979,-66.37052918,Aurangabad,12/20/2015 2:29,60515,1,Maharashtra,12/26/2015 2:29,Standard Class,12211,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
6,4,Late delivery,Consumer,18.28635979,-66.37052918,Aurangabad,12/20/2015 2:29,60514,1,Maharashtra,12/26/2015 2:29,Standard Class,12211,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Consumer,18.28635979,-66.37052918,Aurangabad,12/20/2015 2:29,60513,2,Maharashtra,12/26/2015 2:29,Standard Class,12211,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Consumer,41.89448166,-87.77452087,Kozhikode,3/14/2016 1:29,75036,4,Kerala,3/20/2016 1:29,Standard Class,12233,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Consumer,41.89448166,-87.77452087,Kozhikode,3/14/2016 1:29,75037,1,Kerala,3/20/2016 1:29,Standard Class,12233,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Consumer,41.89448166,-87.77452087,Bilaspur,12/27/2015 22:58,61942,1,Uttar Pradesh,12/31/2015 22:58,Standard Class,12233,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
6,4,Late delivery,Consumer,41.89448166,-87.77452087,Kozhikode,3/14/2016 1:29,75035,1,Kerala,3/20/2016 1:29,Standard Class,12233,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Consumer,41.89448166,-87.77452087,Kozhikode,3/14/2016 1:29,75038,1,Kerala,3/20/2016 1:29,Standard Class,12233,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Consumer,41.89448166,-87.77452087,Kozhikode,3/14/2016 1:29,75039,2,Kerala,3/20/2016 1:29,Standard Class,12233,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Corporate,18.23427773,-66.37054443,Surat,2/12/2015 16:52,57565,1,Guyarat,6/12/2015 16:52,Standard Class,12234,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Corporate,18.23427773,-66.37054443,Surat,2/12/2015 16:52,57563,1,Guyarat,6/12/2015 16:52,Standard Class,12234,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
4,4,Shipping on time,Corporate,18.23427773,-66.37054443,Surat,2/12/2015 16:52,57564,4,Guyarat,6/12/2015 16:52,Standard Class,12234,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
4,4,Shipping on time,Corporate,18.23427773,-66.37054443,Surat,2/12/2015 16:52,57562,2,Guyarat,6/12/2015 16:52,Standard Class,12234,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
0,0,Shipping on time,Consumer,18.26982689,-66.37055206,Mumbai,2/21/2016 7:49,71371,1,Maharashtra,2/21/2016 19:49,Same Day,12258,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM
0,0,Shipping on time,Consumer,18.26982689,-66.37055206,Mumbai,2/21/2016 7:49,71372,2,Maharashtra,2/21/2016 19:49,Same Day,12258,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
5,2,Late delivery,Consumer,45.44006348,-84.77752686,Pune,1/30/2016 14:51,67724,1,Maharashtra,4/2/2016 14:51,Second Class,12283,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
5,2,Late delivery,Consumer,45.44006348,-84.77752686,Pune,1/30/2016 14:51,67725,1,Maharashtra,4/2/2016 14:51,Second Class,12283,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
5,2,Late delivery,Consumer,45.44006348,-84.77752686,Pune,1/30/2016 14:51,67728,1,Maharashtra,4/2/2016 14:51,Second Class,12283,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
5,2,Late delivery,Consumer,45.44006348,-84.77752686,Pune,1/30/2016 14:51,67726,2,Maharashtra,4/2/2016 14:51,Second Class,12283,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM
5,2,Late delivery,Consumer,45.44006348,-84.77752686,Pune,1/30/2016 14:51,67727,3,Maharashtra,4/2/2016 14:51,Second Class,12283,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM
4,2,Shipping canceled,Consumer,37.78337097,-77.20753479,Ranchi,7/1/2016 19:58,63811,1,Jharkhand,11/1/2016 19:58,Second Class,12290,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
4,2,Shipping canceled,Consumer,37.78337097,-77.20753479,Ranchi,7/1/2016 19:58,63810,5,Jharkhand,11/1/2016 19:58,Second Class,12290,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Corporate,18.27024651,-66.37050629,Bhubaneswar,1/1/2016 16:07,62769,1,Odisha,3/1/2016 16:07,Standard Class,12295,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Corporate,18.27024651,-66.37050629,Bhubaneswar,1/1/2016 16:07,62768,1,Odisha,3/1/2016 16:07,Standard Class,12295,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Consumer,18.26904106,-66.37055969,Gorakhpur,2/11/2015 14:06,52301,5,Haryana,8/11/2015 14:06,Standard Class,12301,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Consumer,18.26904106,-66.37055969,Gorakhpur,2/11/2015 14:06,52300,1,Haryana,8/11/2015 14:06,Standard Class,12301,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
5,4,Late delivery,Consumer,18.24955368,-66.37062836,Asansol,2/16/2016 4:30,70448,1,Bengala Occidental,2/21/2016 4:30,Standard Class,12305,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
5,4,Late delivery,Consumer,18.24955368,-66.37062836,Asansol,2/16/2016 4:30,70446,1,Bengala Occidental,2/21/2016 4:30,Standard Class,12305,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
5,4,Late delivery,Consumer,18.24955368,-66.37062836,Asansol,2/16/2016 4:30,70449,1,Bengala Occidental,2/21/2016 4:30,Standard Class,12305,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
5,4,Late delivery,Consumer,18.24955368,-66.37062836,Asansol,2/16/2016 4:30,70445,3,Bengala Occidental,2/21/2016 4:30,Standard Class,12305,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,4,Advance shipping,Consumer,18.24955368,-66.37062836,Bihar Sharif,7/11/2015 15:19,53225,5,Bihar,9/11/2015 15:19,Standard Class,12305,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
5,4,Late delivery,Consumer,18.24955368,-66.37062836,Asansol,2/16/2016 4:30,70447,1,Bengala Occidental,2/21/2016 4:30,Standard Class,12305,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Consumer,18.29119682,-66.37059784,Rajkot,1/19/2016 18:54,65818,1,Guyarat,1/22/2016 18:54,Standard Class,12314,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
3,4,Advance shipping,Consumer,18.29119682,-66.37059784,Rajkot,1/19/2016 18:54,65821,3,Guyarat,1/22/2016 18:54,Standard Class,12314,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
3,4,Advance shipping,Consumer,18.29119682,-66.37059784,Rajkot,1/19/2016 18:54,65820,5,Guyarat,1/22/2016 18:54,Standard Class,12314,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
3,4,Advance shipping,Consumer,18.29119682,-66.37059784,Rajkot,1/19/2016 18:54,65819,1,Guyarat,1/22/2016 18:54,Standard Class,12314,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM
4,4,Shipping on time,Home Office,18.29429245,-66.37052918,Jhansi,3/3/2016 23:03,73358,1,Uttar Pradesh,7/3/2016 23:03,Standard Class,12324,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM,03:00 PM - 05:00 PM
4,4,Shipping on time,Home Office,18.29429245,-66.37052918,Jhansi,3/3/2016 23:03,73357,1,Uttar Pradesh,7/3/2016 23:03,Standard Class,12324,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
5,4,Late delivery,Consumer,37.62343597,-121.1197205,Kalyan,1/17/2016 20:18,65481,4,Maharashtra,1/22/2016 20:18,Standard Class,12330,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
5,4,Late delivery,Consumer,37.62343597,-121.1197205,Kalyan,1/17/2016 20:18,65482,1,Maharashtra,1/22/2016 20:18,Standard Class,12330,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
5,4,Late delivery,Consumer,37.62343597,-121.1197205,Kalyan,1/17/2016 20:18,65480,1,Maharashtra,1/22/2016 20:18,Standard Class,12330,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Consumer,35.81311417,-84.17388916,Bangalore,12/22/2015 18:14,60960,1,Karnataka,12/24/2015 18:14,First Class,12335,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Consumer,35.81311417,-84.17388916,Bangalore,12/22/2015 18:14,60959,5,Karnataka,12/24/2015 18:14,First Class,12335,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Consumer,35.81311417,-84.17388916,Guntur,5/1/2016 7:22,63388,1,Andhra Pradesh,11/1/2016 7:22,Standard Class,12335,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
6,4,Late delivery,Consumer,35.81311417,-84.17388916,Guntur,5/1/2016 7:22,63389,3,Andhra Pradesh,11/1/2016 7:22,Standard Class,12335,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
6,4,Late delivery,Consumer,35.81311417,-84.17388916,Guntur,5/1/2016 7:22,63387,2,Andhra Pradesh,11/1/2016 7:22,Standard Class,12335,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
5,2,Late delivery,Home Office,37.34420395,-121.9884415,Raipur,10/25/2015 6:03,50840,1,Rajastan,10/30/2015 6:03,Second Class,12346,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
5,2,Late delivery,Home Office,37.34420395,-121.9884415,Raipur,10/25/2015 6:03,50841,2,Rajastan,10/30/2015 6:03,Second Class,12346,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Corporate,37.1289444,-86.29595184,Bareilly,11/18/2015 16:11,55121,1,Uttar Pradesh,11/20/2015 16:11,First Class,12351,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Corporate,37.1289444,-86.29595184,Bareilly,11/18/2015 16:11,55120,2,Uttar Pradesh,11/20/2015 16:11,First Class,12351,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Corporate,37.1289444,-86.29595184,Bareilly,11/18/2015 16:11,55122,4,Uttar Pradesh,11/20/2015 16:11,First Class,12351,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Consumer,18.26842308,-66.37059021,Bhilai,3/11/2015 6:34,52437,1,Chhattisgarh,5/11/2015 6:34,First Class,12361,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Consumer,18.26842308,-66.37059021,Bhilai,3/11/2015 6:34,52440,1,Chhattisgarh,5/11/2015 6:34,First Class,12361,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Consumer,18.26842308,-66.37059021,Bhilai,3/11/2015 6:34,52438,1,Chhattisgarh,5/11/2015 6:34,First Class,12361,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Consumer,18.26842308,-66.37059021,Bhilai,3/11/2015 6:34,52439,2,Chhattisgarh,5/11/2015 6:34,First Class,12361,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Consumer,32.25922394,-110.9718781,Jodhpur,2/24/2016 19:33,71988,2,Rajastan,2/26/2016 19:33,First Class,12362,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
2,1,Late delivery,Consumer,32.25922394,-110.9718781,Jodhpur,2/24/2016 19:33,71989,3,Rajastan,2/26/2016 19:33,First Class,12362,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
2,1,Late delivery,Home Office,18.28599739,-66.37062836,Jodhpur,9/12/2015 3:22,58639,2,Rajastan,11/12/2015 3:22,First Class,12365,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Home Office,18.28599739,-66.37062836,Jodhpur,9/12/2015 3:22,58638,1,Rajastan,11/12/2015 3:22,First Class,12365,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Home Office,18.28599739,-66.37062836,Jodhpur,9/12/2015 3:22,58637,1,Rajastan,11/12/2015 3:22,First Class,12365,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2,1,Late delivery,Home Office,18.28599739,-66.37062836,Jodhpur,9/12/2015 3:22,58636,1,Rajastan,11/12/2015 3:22,First Class,12365,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
