Days for shipping (real),Days for shipment (scheduled),Delivery Status,Customer Segment,Latitude,Longitude,Order City,order date (DateOrders),Order Item Id,Order Item Quantity,Order State,Order Status,shipping date (DateOrders),Shipping Mode,User ID,Admin Recomended Slots/Previous Optimized Delivered Slots,Parcel Delivered in This Slot,Machine Prediction
2.0,4.0,Advance shipping,Corporate,18.2539711,-66.37059784,Nellore,12/26/2015 19:59,61726.0,4.0,Andhra Pradesh,ON_HOLD,12/28/2015 19:59,Standard Class,2229.0,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
2.0,4.0,Advance shipping,Corporate,18.2539711,-66.37059784,Nellore,12/26/2015 19:59,61723.0,1.0,Andhra Pradesh,ON_HOLD,12/28/2015 19:59,Standard Class,2229.0,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
5.0,4.0,Late delivery,Home Office,18.23014069,-66.37056732,Ajmer,12-02-2015 04:57,57471.0,1.0,Rajastan,COMPLETE,12-07-2015 04:57,Standard Class,2248.0,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
5.0,4.0,Late delivery,Home Office,18.23014069,-66.37056732,Ajmer,12-02-2015 04:57,57472.0,4.0,Rajastan,COMPLETE,12-07-2015 04:57,Standard Class,2248.0,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2.0,2.0,Shipping on time,Consumer,18.20765877,-66.37055206,Mumbai,1/23/2016 11:53,66462.0,1.0,Maharashtra,COMPLETE,1/25/2016 11:53,Second Class,2265.0,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2.0,2.0,Shipping on time,Consumer,18.20765877,-66.37055206,Mumbai,1/23/2016 11:53,66463.0,1.0,Maharashtra,COMPLETE,1/25/2016 11:53,Second Class,2265.0,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
2.0,2.0,Shipping on time,Consumer,18.20765877,-66.37055206,Mumbai,1/23/2016 11:53,66460.0,3.0,Maharashtra,COMPLETE,1/25/2016 11:53,Second Class,2265.0,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2.0,2.0,Shipping on time,Consumer,18.20765877,-66.37055206,Mumbai,1/23/2016 11:53,66459.0,1.0,Maharashtra,COMPLETE,1/25/2016 11:53,Second Class,2265.0,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2.0,2.0,Shipping on time,Consumer,18.20765877,-66.37055206,Mumbai,1/23/2016 11:53,66461.0,1.0,Maharashtra,COMPLETE,1/25/2016 11:53,Second Class,2265.0,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2.0,2.0,Shipping on time,Consumer,33.66019821,-112.1931229,Jaipur,03-05-2016 19:53,73667.0,1.0,Rajastan,COMPLETE,03-07-2016 19:53,Second Class,2267.0,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2.0,2.0,Shipping on time,Consumer,33.66019821,-112.1931229,Jaipur,03-05-2016 19:53,73666.0,5.0,Rajastan,COMPLETE,03-07-2016 19:53,Second Class,2267.0,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2.0,2.0,Shipping on time,Consumer,33.66019821,-112.1931229,Jaipur,03-05-2016 19:53,73668.0,1.0,Rajastan,COMPLETE,03-07-2016 19:53,Second Class,2267.0,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
2.0,1.0,Late delivery,Home Office,33.9172287,-84.47109222,Moradabad,1/23/2016 3:50,66398.0,2.0,Uttar Pradesh,COMPLETE,1/25/2016 3:50,First Class,2268.0,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2.0,1.0,Late delivery,Home Office,33.9172287,-84.47109222,Moradabad,1/23/2016 3:50,66401.0,1.0,Uttar Pradesh,COMPLETE,1/25/2016 3:50,First Class,2268.0,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
2.0,1.0,Late delivery,Home Office,33.9172287,-84.47109222,Moradabad,1/23/2016 3:50,66400.0,1.0,Uttar Pradesh,COMPLETE,1/25/2016 3:50,First Class,2268.0,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2.0,1.0,Late delivery,Home Office,33.9172287,-84.47109222,Moradabad,1/23/2016 3:50,66399.0,1.0,Uttar Pradesh,COMPLETE,1/25/2016 3:50,First Class,2268.0,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2.0,1.0,Late delivery,Home Office,33.9172287,-84.47109222,Moradabad,1/23/2016 3:50,66397.0,5.0,Uttar Pradesh,COMPLETE,1/25/2016 3:50,First Class,2268.0,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
5.0,4.0,Late delivery,Home Office,45.37810135,-122.5930786,Nagpur,2/20/2016 10:06,71225.0,1.0,Maharashtra,COMPLETE,2/25/2016 10:06,Standard Class,2280.0,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
5.0,4.0,Late delivery,Home Office,45.37810135,-122.5930786,Nagpur,2/20/2016 10:06,71226.0,5.0,Maharashtra,COMPLETE,2/25/2016 10:06,Standard Class,2280.0,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
5.0,2.0,Late delivery,Corporate,18.24620819,-66.37062073,Mathura,01-04-2016 11:44,63257.0,1.0,Uttar Pradesh,COMPLETE,01-09-2016 11:44,Second Class,2300.0,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
5.0,2.0,Late delivery,Corporate,18.24620819,-66.37062073,Mathura,01-04-2016 11:44,63258.0,3.0,Uttar Pradesh,COMPLETE,01-09-2016 11:44,Second Class,2300.0,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2.0,4.0,Advance shipping,Corporate,18.27268601,-66.3706131,Bhiwandi,01-06-2016 01:14,63493.0,1.0,Maharashtra,COMPLETE,01-08-2016 01:14,Standard Class,2309.0,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2.0,4.0,Advance shipping,Corporate,18.27268601,-66.3706131,Bhiwandi,01-06-2016 01:14,63492.0,1.0,Maharashtra,COMPLETE,01-08-2016 01:14,Standard Class,2309.0,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2.0,4.0,Advance shipping,Corporate,18.27268601,-66.3706131,Bhiwandi,01-06-2016 01:14,63494.0,1.0,Maharashtra,COMPLETE,01-08-2016 01:14,Standard Class,2309.0,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
2.0,1.0,Late delivery,Consumer,18.23685837,-66.37052918,Mangalore,02-07-2016 13:27,69035.0,2.0,Karnataka,PENDING_PAYMENT,02-09-2016 13:27,First Class,2352.0,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
2.0,1.0,Late delivery,Consumer,18.23685837,-66.37052918,Mangalore,02-07-2016 13:27,69036.0,5.0,Karnataka,PENDING_PAYMENT,02-09-2016 13:27,First Class,2352.0,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
6.0,2.0,Late delivery,Corporate,29.73701477,-94.96875763,Kalyan,1/17/2016 20:39,65486.0,1.0,Maharashtra,PROCESSING,1/23/2016 20:39,Second Class,2371.0,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
6.0,2.0,Late delivery,Corporate,29.73701477,-94.96875763,Kalyan,1/17/2016 20:39,65487.0,4.0,Maharashtra,PROCESSING,1/23/2016 20:39,Second Class,2371.0,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
6.0,2.0,Late delivery,Corporate,29.73701477,-94.96875763,Kalyan,1/17/2016 20:39,65485.0,5.0,Maharashtra,PROCESSING,1/23/2016 20:39,Second Class,2371.0,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
6.0,2.0,Late delivery,Corporate,29.73701477,-94.96875763,Kalyan,1/17/2016 20:39,65484.0,1.0,Maharashtra,PROCESSING,1/23/2016 20:39,Second Class,2371.0,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
6.0,2.0,Late delivery,Corporate,29.73701477,-94.96875763,Kalyan,1/17/2016 20:39,65483.0,1.0,Maharashtra,PROCESSING,1/23/2016 20:39,Second Class,2371.0,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
2.0,4.0,Advance shipping,Consumer,32.98229599,-80.03636932,Nagpur,1/19/2016 1:02,65687.0,5.0,Maharashtra,ON_HOLD,1/21/2016 1:02,Standard Class,2373.0,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
2.0,4.0,Advance shipping,Consumer,32.98229599,-80.03636932,Nagpur,1/19/2016 1:02,65685.0,1.0,Maharashtra,ON_HOLD,1/21/2016 1:02,Standard Class,2373.0,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
2.0,4.0,Advance shipping,Consumer,32.98229599,-80.03636932,Nagpur,1/19/2016 1:02,65684.0,1.0,Maharashtra,ON_HOLD,1/21/2016 1:02,Standard Class,2373.0,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
2.0,4.0,Advance shipping,Consumer,32.98229599,-80.03636932,Nagpur,1/19/2016 1:02,65686.0,4.0,Maharashtra,ON_HOLD,1/21/2016 1:02,Standard Class,2373.0,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
2.0,4.0,Advance shipping,Consumer,32.98229599,-80.03636932,Nagpur,1/19/2016 1:02,65683.0,3.0,Maharashtra,ON_HOLD,1/21/2016 1:02,Standard Class,2373.0,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
3.0,4.0,Advance shipping,Home Office,41.1966362,-73.08577728,Guwahati,12/19/2015 21:55,60486.0,1.0,Assam,PENDING,12/22/2015 21:55,Standard Class,2376.0,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
3.0,4.0,Advance shipping,Home Office,41.1966362,-73.08577728,Guwahati,12/19/2015 21:55,60485.0,5.0,Assam,PENDING,12/22/2015 21:55,Standard Class,2376.0,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
3.0,4.0,Advance shipping,Home Office,41.1966362,-73.08577728,Guwahati,12/19/2015 21:55,60487.0,1.0,Assam,PENDING,12/22/2015 21:55,Standard Class,2376.0,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
6.0,2.0,Late delivery,Corporate,18.20499611,-66.37055969,Kollam,11-10-2015 21:48,53759.0,1.0,Kerala,CLOSED,11/16/2015 21:48,Second Class,2384.0,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
6.0,2.0,Late delivery,Corporate,18.20499611,-66.37055969,Kollam,11-10-2015 21:48,53757.0,1.0,Kerala,CLOSED,11/16/2015 21:48,Second Class,2384.0,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
6.0,2.0,Late delivery,Corporate,18.20499611,-66.37055969,Kollam,11-10-2015 21:48,53758.0,4.0,Kerala,CLOSED,11/16/2015 21:48,Second Class,2384.0,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
6.0,2.0,Late delivery,Corporate,18.20499611,-66.37055969,Kollam,11-10-2015 21:48,53756.0,5.0,Kerala,CLOSED,11/16/2015 21:48,Second Class,2384.0,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2.0,4.0,Advance shipping,Corporate,18.20726204,-66.3705368,Sangli,12/26/2015 14:44,61682.0,1.0,Maharashtra,COMPLETE,12/28/2015 14:44,Standard Class,2417.0,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2.0,4.0,Advance shipping,Corporate,18.20726204,-66.3705368,Sangli,12/26/2015 14:44,61681.0,1.0,Maharashtra,COMPLETE,12/28/2015 14:44,Standard Class,2417.0,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
2.0,4.0,Advance shipping,Corporate,18.20726204,-66.3705368,Sangli,12/26/2015 14:44,61680.0,2.0,Maharashtra,COMPLETE,12/28/2015 14:44,Standard Class,2417.0,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
2.0,4.0,Advance shipping,Corporate,18.20726204,-66.3705368,Sangli,12/26/2015 14:44,61683.0,5.0,Maharashtra,COMPLETE,12/28/2015 14:44,Standard Class,2417.0,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
3.0,2.0,Late delivery,Consumer,30.19924736,-81.72353363,Jodhpur,1/15/2016 23:49,65149.0,1.0,Guyarat,COMPLETE,1/18/2016 23:49,Second Class,2424.0,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
3.0,2.0,Late delivery,Consumer,30.19924736,-81.72353363,Jodhpur,1/15/2016 23:49,65148.0,3.0,Guyarat,COMPLETE,1/18/2016 23:49,Second Class,2424.0,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
3.0,2.0,Late delivery,Consumer,30.19924736,-81.72353363,Jodhpur,1/15/2016 23:49,65147.0,1.0,Guyarat,COMPLETE,1/18/2016 23:49,Second Class,2424.0,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
2.0,2.0,Shipping on time,Home Office,35.06275177,-79.00574493,Mangalore,12/21/2015 8:36,60712.0,3.0,Karnataka,PENDING_PAYMENT,12/23/2015 8:36,Second Class,2434.0,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
2.0,2.0,Shipping on time,Home Office,35.06275177,-79.00574493,Mangalore,12/21/2015 8:36,60713.0,4.0,Karnataka,PENDING_PAYMENT,12/23/2015 8:36,Second Class,2434.0,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
3.0,4.0,Advance shipping,Consumer,18.24291611,-66.3706131,Delhi,11-02-2015 16:33,52321.0,1.0,Delhi,COMPLETE,11-05-2015 16:33,Standard Class,2435.0,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
3.0,4.0,Advance shipping,Consumer,18.24291611,-66.3706131,Delhi,11-02-2015 16:33,52319.0,1.0,Delhi,COMPLETE,11-05-2015 16:33,Standard Class,2435.0,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
3.0,4.0,Advance shipping,Consumer,18.24291611,-66.3706131,Satna,12/19/2015 20:10,60470.0,1.0,Madhya Pradesh,CLOSED,12/22/2015 20:10,Standard Class,2435.0,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
3.0,4.0,Advance shipping,Consumer,18.24291611,-66.3706131,Delhi,11-02-2015 16:33,52320.0,4.0,Delhi,COMPLETE,11-05-2015 16:33,Standard Class,2435.0,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
3.0,4.0,Advance shipping,Consumer,18.24291611,-66.3706131,Satna,12/19/2015 20:10,60469.0,1.0,Madhya Pradesh,CLOSED,12/22/2015 20:10,Standard Class,2435.0,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
3.0,4.0,Advance shipping,Consumer,18.24291611,-66.3706131,Satna,12/19/2015 20:10,60467.0,1.0,Madhya Pradesh,CLOSED,12/22/2015 20:10,Standard Class,2435.0,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
3.0,4.0,Advance shipping,Consumer,18.24291611,-66.3706131,Satna,12/19/2015 20:10,60468.0,1.0,Madhya Pradesh,CLOSED,12/22/2015 20:10,Standard Class,2435.0,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
3.0,4.0,Advance shipping,Consumer,18.24291611,-66.3706131,Satna,12/19/2015 20:10,60466.0,3.0,Madhya Pradesh,CLOSED,12/22/2015 20:10,Standard Class,2435.0,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
6.0,4.0,Late delivery,Corporate,40.69240189,-73.9262085,Allahabad,11-12-2015 15:51,54078.0,1.0,Uttar Pradesh,PROCESSING,11/18/2015 15:51,Standard Class,2438.0,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
6.0,4.0,Late delivery,Corporate,40.69240189,-73.9262085,Allahabad,11-12-2015 15:51,54079.0,1.0,Uttar Pradesh,PROCESSING,11/18/2015 15:51,Standard Class,2438.0,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
6.0,4.0,Late delivery,Corporate,40.69240189,-73.9262085,Allahabad,11-12-2015 15:51,54077.0,1.0,Uttar Pradesh,PROCESSING,11/18/2015 15:51,Standard Class,2438.0,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
6.0,4.0,Late delivery,Corporate,40.69240189,-73.9262085,Allahabad,11-12-2015 15:51,54076.0,4.0,Uttar Pradesh,PROCESSING,11/18/2015 15:51,Standard Class,2438.0,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
3.0,4.0,Advance shipping,Consumer,41.49992752,-90.51541138,Malegaon,01-11-2016 07:42,64386.0,5.0,Maharashtra,COMPLETE,1/14/2016 7:42,Standard Class,2444.0,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
3.0,4.0,Advance shipping,Consumer,41.49992752,-90.51541138,Malegaon,01-11-2016 07:42,64387.0,1.0,Maharashtra,COMPLETE,1/14/2016 7:42,Standard Class,2444.0,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
3.0,4.0,Advance shipping,Consumer,41.49992752,-90.51541138,Malegaon,01-11-2016 07:42,64385.0,2.0,Maharashtra,COMPLETE,1/14/2016 7:42,Standard Class,2444.0,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
4.0,4.0,Shipping on time,Home Office,26.21472931,-80.23004913,Srinagar,03-10-2016 07:27,74449.0,1.0,Jammu y Cachemira,COMPLETE,3/14/2016 7:27,Standard Class,2446.0,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
4.0,4.0,Shipping on time,Home Office,26.21472931,-80.23004913,Srinagar,03-10-2016 07:27,74447.0,1.0,Jammu y Cachemira,COMPLETE,3/14/2016 7:27,Standard Class,2446.0,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM,12:00 PM - 03:00 PM
4.0,4.0,Shipping on time,Home Office,26.21472931,-80.23004913,Srinagar,03-10-2016 07:27,74448.0,3.0,Jammu y Cachemira,COMPLETE,3/14/2016 7:27,Standard Class,2446.0,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
4.0,4.0,Shipping on time,Home Office,26.21472931,-80.23004913,Srinagar,03-10-2016 07:27,74446.0,4.0,Jammu y Cachemira,COMPLETE,3/14/2016 7:27,Standard Class,2446.0,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
4.0,4.0,Shipping on time,Home Office,26.21472931,-80.23004913,Srinagar,03-10-2016 07:27,74445.0,5.0,Jammu y Cachemira,COMPLETE,3/14/2016 7:27,Standard Class,2446.0,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
5.0,2.0,Late delivery,Corporate,18.20718384,-66.37054443,Ludhiana,11-08-2015 04:38,53311.0,2.0,Punyab,COMPLETE,11/13/2015 4:38,Second Class,2453.0,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
5.0,2.0,Late delivery,Corporate,18.20718384,-66.37054443,Ludhiana,11-08-2015 04:38,53314.0,2.0,Punyab,COMPLETE,11/13/2015 4:38,Second Class,2453.0,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
5.0,2.0,Late delivery,Corporate,18.20718384,-66.37054443,Ludhiana,11-08-2015 04:38,53312.0,3.0,Punyab,COMPLETE,11/13/2015 4:38,Second Class,2453.0,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
5.0,2.0,Late delivery,Corporate,18.20718384,-66.37054443,Ludhiana,11-08-2015 04:38,53313.0,4.0,Punyab,COMPLETE,11/13/2015 4:38,Second Class,2453.0,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
5.0,2.0,Late delivery,Corporate,35.73103714,-78.85575104,Mumbai,1/24/2016 11:43,66651.0,1.0,Maharashtra,PENDING_PAYMENT,1/29/2016 11:43,Second Class,2484.0,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
5.0,2.0,Late delivery,Corporate,35.73103714,-78.85575104,Mumbai,1/24/2016 11:43,66648.0,1.0,Maharashtra,PENDING_PAYMENT,1/29/2016 11:43,Second Class,2484.0,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
5.0,2.0,Late delivery,Corporate,35.73103714,-78.85575104,Mumbai,1/24/2016 11:43,66652.0,1.0,Maharashtra,PENDING_PAYMENT,1/29/2016 11:43,Second Class,2484.0,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM
5.0,2.0,Late delivery,Corporate,35.73103714,-78.85575104,Mumbai,1/24/2016 11:43,66650.0,2.0,Maharashtra,PENDING_PAYMENT,1/29/2016 11:43,Second Class,2484.0,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
5.0,2.0,Late delivery,Corporate,35.73103714,-78.85575104,Mumbai,1/24/2016 11:43,66649.0,4.0,Maharashtra,PENDING_PAYMENT,1/29/2016 11:43,Second Class,2484.0,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
4.0,4.0,Shipping on time,Corporate,18.24227333,-66.37055969,Parbhani,12/23/2015 5:06,61043.0,2.0,Maharashtra,COMPLETE,12/27/2015 5:06,Standard Class,2510.0,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
4.0,4.0,Shipping on time,Corporate,18.24227333,-66.37055969,Parbhani,12/23/2015 5:06,61044.0,4.0,Maharashtra,COMPLETE,12/27/2015 5:06,Standard Class,2510.0,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
4.0,4.0,Shipping on time,Corporate,18.24227333,-66.37055969,Parbhani,12/23/2015 5:06,61042.0,5.0,Maharashtra,COMPLETE,12/27/2015 5:06,Standard Class,2510.0,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
4.0,4.0,Shipping on time,Corporate,18.24227333,-66.37055969,Parbhani,12/23/2015 5:06,61041.0,2.0,Maharashtra,COMPLETE,12/27/2015 5:06,Standard Class,2510.0,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
0.0,0.0,Shipping on time,Consumer,18.27880096,-66.37055206,Lucknow,2/25/2016 3:37,72032.0,4.0,Uttar Pradesh,PENDING_PAYMENT,2/25/2016 15:37,Same Day,2531.0,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
0.0,0.0,Shipping on time,Consumer,18.27880096,-66.37055206,Lucknow,2/25/2016 3:37,72031.0,3.0,Uttar Pradesh,PENDING_PAYMENT,2/25/2016 15:37,Same Day,2531.0,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
4.0,4.0,Shipping on time,Consumer,40.20738983,-74.79347992,Hyderabad,02-09-2016 23:15,69464.0,1.0,Telangana,PENDING,2/13/2016 23:15,Standard Class,2534.0,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
4.0,4.0,Shipping on time,Consumer,40.20738983,-74.79347992,Hyderabad,02-09-2016 23:15,69463.0,1.0,Telangana,PENDING,2/13/2016 23:15,Standard Class,2534.0,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM
4.0,4.0,Shipping on time,Consumer,40.20738983,-74.79347992,Hyderabad,02-09-2016 23:15,69462.0,1.0,Telangana,PENDING,2/13/2016 23:15,Standard Class,2534.0,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
5.0,4.0,Late delivery,Home Office,32.97157669,-96.72790527,Mumbai,2/29/2016 20:04,72822.0,1.0,Maharashtra,COMPLETE,03-05-2016 20:04,Standard Class,2545.0,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
5.0,4.0,Late delivery,Home Office,32.97157669,-96.72790527,Mumbai,2/29/2016 20:04,72825.0,4.0,Maharashtra,COMPLETE,03-05-2016 20:04,Standard Class,2545.0,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
5.0,4.0,Late delivery,Home Office,32.97157669,-96.72790527,Mumbai,2/29/2016 20:04,72823.0,1.0,Maharashtra,COMPLETE,03-05-2016 20:04,Standard Class,2545.0,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
5.0,4.0,Late delivery,Home Office,32.97157669,-96.72790527,Mumbai,2/29/2016 20:04,72821.0,1.0,Maharashtra,COMPLETE,03-05-2016 20:04,Standard Class,2545.0,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
5.0,4.0,Late delivery,Home Office,32.97157669,-96.72790527,Mumbai,2/29/2016 20:04,72824.0,2.0,Maharashtra,COMPLETE,03-05-2016 20:04,Standard Class,2545.0,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM
4.0,4.0,Shipping on time,Consumer,33.67670822,-117.9219055,Delhi,12/26/2015 8:25,61640.0,1.0,Delhi,CLOSED,12/30/2015 8:25,Standard Class,2555.0,12:00 PM - 03:00 PM,10:00 AM - 12:00 PM,12:00 PM - 03:00 PM
4.0,4.0,Shipping on time,Consumer,33.67670822,-117.9219055,Delhi,12/26/2015 8:25,61639.0,2.0,Delhi,CLOSED,12/30/2015 8:25,Standard Class,2555.0,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM,10:00 AM - 12:00 PM
3.0,4.0,Advance shipping,Corporate,40.74726105,-74.04908752,Bokaro,02-12-2016 01:42,69811.0,1.0,Jharkhand,CLOSED,2/15/2016 1:42,Standard Class,2561.0,10:00 AM - 12:00 PM,03:00 PM - 05:00 PM,10:00 AM - 12:00 PM
3.0,4.0,Advance shipping,Corporate,40.74726105,-74.04908752,Bokaro,02-12-2016 01:42,69812.0,1.0,Jharkhand,CLOSED,2/15/2016 1:42,Standard Class,2561.0,03:00 PM - 05:00 PM,12:00 PM - 03:00 PM,03:00 PM - 05:00 PM
